CMDLINE ./a.out /MMCI/TM/scratch/ghaffari/experiments/grem/hgvg-filtered/vg/1000genomes-sv-filtered-af_ge_1/wg.vg
MEM 25152.050781 1594659374.0021
MEM 25152.050781 1594659374.1027
MEM 25152.050781 1594659374.2033
MEM 25152.050781 1594659374.3039
MEM 25152.050781 1594659374.4045
MEM 25152.050781 1594659374.5050
MEM 25152.050781 1594659374.6056
MEM 25152.050781 1594659374.7063
MEM 25152.050781 1594659374.8069
MEM 25152.050781 1594659374.9074
MEM 25152.050781 1594659375.0080
MEM 25152.050781 1594659375.1086
MEM 25152.050781 1594659375.2092
MEM 25152.050781 1594659375.3099
MEM 25152.050781 1594659375.4105
MEM 25152.050781 1594659375.5111
MEM 25152.050781 1594659375.6116
MEM 25152.050781 1594659375.7122
MEM 25152.050781 1594659375.8128
MEM 25152.050781 1594659375.9134
MEM 25152.050781 1594659376.0140
MEM 25152.050781 1594659376.1146
MEM 25152.050781 1594659376.2152
MEM 25152.050781 1594659376.3158
MEM 25152.050781 1594659376.4164
MEM 25152.050781 1594659376.5170
MEM 25152.050781 1594659376.6176
MEM 25152.050781 1594659376.7182
MEM 25152.050781 1594659376.8188
MEM 25152.050781 1594659376.9193
MEM 25152.050781 1594659377.0200
MEM 25152.050781 1594659377.1206
MEM 25152.050781 1594659377.2212
MEM 25152.050781 1594659377.3218
MEM 25152.050781 1594659377.4224
MEM 25152.050781 1594659377.5230
MEM 25152.050781 1594659377.6236
MEM 25152.050781 1594659377.7241
MEM 25152.050781 1594659377.8247
MEM 25152.050781 1594659377.9253
MEM 25152.050781 1594659378.0259
MEM 25152.050781 1594659378.1265
MEM 25152.050781 1594659378.2271
MEM 25152.050781 1594659378.3277
MEM 25152.050781 1594659378.4283
MEM 25152.050781 1594659378.5289
MEM 25152.050781 1594659378.6294
MEM 25152.050781 1594659378.7300
MEM 25152.050781 1594659378.8306
MEM 25152.050781 1594659378.9312
MEM 25152.050781 1594659379.0318
MEM 25152.050781 1594659379.1323
MEM 25152.050781 1594659379.2330
MEM 25152.050781 1594659379.3336
MEM 25152.050781 1594659379.4342
MEM 25152.050781 1594659379.5347
MEM 25152.050781 1594659379.6353
MEM 25152.050781 1594659379.7359
MEM 25152.050781 1594659379.8365
MEM 25152.050781 1594659379.9371
MEM 25152.050781 1594659380.0376
MEM 25152.050781 1594659380.1382
MEM 25152.050781 1594659380.2388
MEM 25152.050781 1594659380.3394
MEM 25152.050781 1594659380.4400
MEM 25152.050781 1594659380.5406
MEM 25152.050781 1594659380.6412
MEM 25152.050781 1594659380.7417
MEM 25152.050781 1594659380.8423
MEM 25152.050781 1594659380.9430
MEM 25152.050781 1594659381.0435
MEM 25152.050781 1594659381.1441
MEM 25152.050781 1594659381.2447
MEM 25152.050781 1594659381.3453
MEM 25152.050781 1594659381.4459
MEM 25152.050781 1594659381.5465
MEM 25152.050781 1594659381.6471
MEM 25152.050781 1594659381.7476
MEM 25152.050781 1594659381.8482
MEM 25152.050781 1594659381.9488
MEM 25152.050781 1594659382.0494
MEM 25152.050781 1594659382.1500
MEM 25152.050781 1594659382.2506
MEM 25152.050781 1594659382.3512
MEM 25152.050781 1594659382.4518
MEM 25152.050781 1594659382.5524
MEM 25152.050781 1594659382.6530
MEM 25152.050781 1594659382.7536
MEM 25152.050781 1594659382.8542
MEM 25152.050781 1594659382.9548
MEM 25152.050781 1594659383.0553
MEM 25152.050781 1594659383.1559
MEM 25152.050781 1594659383.2565
MEM 25152.050781 1594659383.3571
MEM 25152.050781 1594659383.4577
MEM 25152.050781 1594659383.5583
MEM 25152.050781 1594659383.6589
MEM 25152.050781 1594659383.7594
MEM 25152.050781 1594659383.8601
MEM 25152.050781 1594659383.9606
MEM 25152.050781 1594659384.0612
MEM 25152.050781 1594659384.1618
MEM 25152.050781 1594659384.2624
MEM 25152.050781 1594659384.3630
MEM 25152.050781 1594659384.4636
MEM 25152.050781 1594659384.5642
MEM 25152.050781 1594659384.6647
MEM 25152.050781 1594659384.7653
MEM 25152.050781 1594659384.8659
MEM 25152.050781 1594659384.9665
MEM 25152.050781 1594659385.0671
MEM 25152.050781 1594659385.1677
MEM 25152.050781 1594659385.2683
MEM 25152.050781 1594659385.3689
MEM 25152.050781 1594659385.4694
MEM 25152.050781 1594659385.5700
MEM 25152.050781 1594659385.6706
MEM 25152.050781 1594659385.7712
MEM 25152.050781 1594659385.8718
MEM 25152.050781 1594659385.9724
MEM 25152.050781 1594659386.0730
MEM 25152.050781 1594659386.1736
MEM 25152.050781 1594659386.2742
MEM 25152.050781 1594659386.3747
MEM 25152.050781 1594659386.4753
MEM 25152.050781 1594659386.5759
MEM 25152.050781 1594659386.6765
MEM 25152.050781 1594659386.7771
MEM 25152.050781 1594659386.8777
MEM 25152.050781 1594659386.9783
MEM 25152.050781 1594659387.0789
MEM 25152.050781 1594659387.1794
MEM 25152.050781 1594659387.2801
MEM 25152.050781 1594659387.3806
MEM 25152.050781 1594659387.4813
MEM 25152.050781 1594659387.5818
MEM 25152.050781 1594659387.6824
MEM 25152.050781 1594659387.7838
MEM 25152.050781 1594659387.8845
MEM 25152.050781 1594659387.9851
MEM 25152.050781 1594659388.0856
MEM 25152.050781 1594659388.1862
MEM 25152.050781 1594659388.2868
MEM 25152.050781 1594659388.3874
MEM 25152.050781 1594659388.4879
MEM 25152.050781 1594659388.5885
MEM 25152.050781 1594659388.6891
MEM 25152.050781 1594659388.7897
MEM 25152.050781 1594659388.8903
MEM 25152.050781 1594659388.9908
MEM 25152.050781 1594659389.0914
MEM 25152.050781 1594659389.1919
MEM 25152.050781 1594659389.2925
MEM 25152.050781 1594659389.3931
MEM 25152.050781 1594659389.4937
MEM 25152.050781 1594659389.5943
MEM 25152.050781 1594659389.6948
MEM 25152.050781 1594659389.7954
MEM 25152.050781 1594659389.8959
MEM 25152.050781 1594659389.9965
MEM 25152.050781 1594659390.0971
MEM 25152.050781 1594659390.1976
MEM 25152.050781 1594659390.2982
MEM 25152.050781 1594659390.3988
MEM 25152.050781 1594659390.4993
MEM 25152.050781 1594659390.5999
MEM 25152.050781 1594659390.7005
MEM 25152.050781 1594659390.8010
MEM 25152.050781 1594659390.9016
MEM 25152.050781 1594659391.0022
MEM 25152.050781 1594659391.1028
MEM 25152.050781 1594659391.2035
MEM 25152.050781 1594659391.3041
MEM 25152.050781 1594659391.4046
MEM 25152.050781 1594659391.5052
MEM 25152.050781 1594659391.6057
MEM 25152.050781 1594659391.7063
MEM 25152.050781 1594659391.8069
MEM 25152.050781 1594659391.9075
MEM 25152.050781 1594659392.0080
MEM 25152.050781 1594659392.1086
MEM 25152.050781 1594659392.2092
MEM 25152.050781 1594659392.3098
MEM 25152.050781 1594659392.4104
MEM 25152.050781 1594659392.5109
MEM 25152.050781 1594659392.6116
MEM 25152.050781 1594659392.7121
MEM 25152.050781 1594659392.8127
MEM 25152.050781 1594659392.9133
MEM 25152.050781 1594659393.0138
MEM 25152.050781 1594659393.1144
MEM 25152.050781 1594659393.2149
MEM 25152.050781 1594659393.3155
MEM 25152.050781 1594659393.4161
MEM 25152.050781 1594659393.5166
MEM 25152.050781 1594659393.6172
MEM 25152.050781 1594659393.7177
MEM 25152.050781 1594659393.8182
MEM 25152.050781 1594659393.9188
MEM 25152.050781 1594659394.0194
MEM 25152.050781 1594659394.1200
MEM 25152.050781 1594659394.2206
MEM 25152.050781 1594659394.3211
MEM 25152.050781 1594659394.4217
MEM 25152.050781 1594659394.5222
MEM 25152.050781 1594659394.6228
MEM 25152.050781 1594659394.7234
MEM 25152.050781 1594659394.8240
MEM 25152.050781 1594659394.9245
MEM 25152.050781 1594659395.0251
MEM 25152.050781 1594659395.1256
MEM 25152.050781 1594659395.2262
MEM 25152.050781 1594659395.3268
MEM 25152.050781 1594659395.4273
MEM 25152.050781 1594659395.5279
MEM 25152.050781 1594659395.6285
MEM 25152.050781 1594659395.7290
MEM 25152.050781 1594659395.8296
MEM 25152.050781 1594659395.9302
MEM 25152.050781 1594659396.0307
MEM 25152.050781 1594659396.1313
MEM 25152.050781 1594659396.2319
MEM 25152.050781 1594659396.3324
MEM 25152.050781 1594659396.4330
MEM 25152.050781 1594659396.5336
MEM 25152.050781 1594659396.6342
MEM 25152.050781 1594659396.7347
MEM 25152.050781 1594659396.8353
MEM 25152.050781 1594659396.9358
MEM 25152.050781 1594659397.0364
MEM 25152.050781 1594659397.1370
MEM 25152.050781 1594659397.2375
MEM 25152.050781 1594659397.3381
MEM 25152.050781 1594659397.4387
MEM 25152.050781 1594659397.5392
MEM 25152.050781 1594659397.6398
MEM 25152.050781 1594659397.7404
MEM 25152.050781 1594659397.8410
MEM 25152.050781 1594659397.9415
MEM 25152.050781 1594659398.0421
MEM 25152.050781 1594659398.1427
MEM 25152.050781 1594659398.2432
MEM 25152.050781 1594659398.3438
MEM 25152.050781 1594659398.4443
MEM 25152.050781 1594659398.5449
MEM 25152.050781 1594659398.6455
MEM 25152.050781 1594659398.7460
MEM 25152.050781 1594659398.8467
MEM 25152.050781 1594659398.9472
MEM 25152.050781 1594659399.0478
MEM 25152.050781 1594659399.1483
MEM 25152.050781 1594659399.2489
MEM 25152.050781 1594659399.3495
MEM 25152.050781 1594659399.4502
MEM 25152.050781 1594659399.5507
MEM 25152.050781 1594659399.6513
MEM 25152.050781 1594659399.7519
MEM 25152.050781 1594659399.8524
MEM 25152.050781 1594659399.9530
MEM 25152.050781 1594659400.0536
MEM 25152.050781 1594659400.1541
MEM 25152.050781 1594659400.2547
MEM 25152.050781 1594659400.3553
MEM 25152.050781 1594659400.4558
MEM 25152.050781 1594659400.5564
MEM 25152.050781 1594659400.6570
MEM 25152.050781 1594659400.7575
MEM 25152.050781 1594659400.8581
MEM 25152.050781 1594659400.9587
MEM 25152.050781 1594659401.0592
MEM 25152.050781 1594659401.1598
MEM 25152.050781 1594659401.2604
MEM 25152.050781 1594659401.3609
MEM 25152.050781 1594659401.4615
MEM 25152.050781 1594659401.5620
MEM 25152.050781 1594659401.6626
MEM 25152.050781 1594659401.7633
MEM 25152.050781 1594659401.8639
MEM 25152.050781 1594659401.9644
MEM 25152.050781 1594659402.0650
MEM 25152.050781 1594659402.1655
MEM 25152.050781 1594659402.2661
MEM 25152.050781 1594659402.3667
MEM 25152.050781 1594659402.4673
MEM 25152.050781 1594659402.5678
MEM 25152.050781 1594659402.6684
MEM 25152.050781 1594659402.7690
MEM 25152.050781 1594659402.8696
MEM 25152.050781 1594659402.9701
MEM 25152.050781 1594659403.0707
MEM 25152.050781 1594659403.1712
MEM 25152.050781 1594659403.2718
MEM 25152.050781 1594659403.3723
MEM 25152.050781 1594659403.4730
MEM 25152.050781 1594659403.5736
MEM 25152.050781 1594659403.6742
MEM 25152.050781 1594659403.7748
MEM 25152.050781 1594659403.8753
MEM 25152.050781 1594659403.9759
MEM 25152.050781 1594659404.0765
MEM 25152.050781 1594659404.1770
MEM 25152.050781 1594659404.2776
MEM 25152.050781 1594659404.3781
MEM 25152.050781 1594659404.4787
MEM 25152.050781 1594659404.5793
MEM 25152.050781 1594659404.6799
MEM 25152.050781 1594659404.7804
MEM 25152.050781 1594659404.8810
MEM 25152.050781 1594659404.9815
MEM 25152.050781 1594659405.0821
MEM 25152.050781 1594659405.1827
MEM 25152.050781 1594659405.2833
MEM 25152.050781 1594659405.3839
MEM 25152.050781 1594659405.4844
MEM 25152.050781 1594659405.5850
MEM 25152.050781 1594659405.6856
MEM 25152.050781 1594659405.7861
MEM 25152.050781 1594659405.8869
MEM 25152.050781 1594659405.9874
MEM 25152.050781 1594659406.0880
MEM 25152.050781 1594659406.1885
MEM 25152.050781 1594659406.2891
MEM 25152.050781 1594659406.3897
MEM 25152.050781 1594659406.4903
MEM 25152.050781 1594659406.5908
MEM 25152.050781 1594659406.6914
MEM 25152.050781 1594659406.7919
MEM 25152.050781 1594659406.8925
MEM 25152.050781 1594659406.9931
MEM 25152.050781 1594659407.0937
MEM 25152.050781 1594659407.1942
MEM 25152.050781 1594659407.2948
MEM 25152.050781 1594659407.3953
MEM 25152.050781 1594659407.4959
MEM 25152.050781 1594659407.5965
MEM 25152.050781 1594659407.6971
MEM 25152.050781 1594659407.7976
MEM 25152.050781 1594659407.8982
MEM 25152.050781 1594659407.9988
MEM 25152.050781 1594659408.0994
MEM 25152.050781 1594659408.2000
MEM 25152.050781 1594659408.3005
MEM 25152.050781 1594659408.4011
MEM 25152.050781 1594659408.5016
MEM 25152.050781 1594659408.6022
MEM 25152.050781 1594659408.7028
MEM 25152.050781 1594659408.8033
MEM 25152.050781 1594659408.9039
MEM 25152.050781 1594659409.0045
MEM 25152.050781 1594659409.1050
MEM 25152.050781 1594659409.2056
MEM 25152.050781 1594659409.3062
MEM 25152.050781 1594659409.4067
MEM 25152.050781 1594659409.5073
MEM 25152.050781 1594659409.6079
MEM 25152.050781 1594659409.7084
MEM 25152.050781 1594659409.8090
MEM 25152.054688 1594659409.9096
MEM 25156.441406 1594659410.0102
MEM 25156.441406 1594659410.1107
MEM 25156.441406 1594659410.2113
MEM 25156.460938 1594659410.3119
MEM 25156.460938 1594659410.4124
MEM 25156.460938 1594659410.5131
MEM 25156.460938 1594659410.6136
MEM 25156.460938 1594659410.7142
MEM 25156.460938 1594659410.8147
MEM 25156.460938 1594659410.9153
MEM 25156.460938 1594659411.0159
MEM 25156.460938 1594659411.1165
MEM 25156.460938 1594659411.2171
MEM 25156.460938 1594659411.3176
MEM 25156.460938 1594659411.4182
MEM 25156.460938 1594659411.5188
MEM 25156.460938 1594659411.6193
MEM 25156.460938 1594659411.7199
MEM 25156.460938 1594659411.8205
MEM 25156.460938 1594659411.9211
MEM 25156.460938 1594659412.0216
MEM 25156.460938 1594659412.1221
MEM 25156.460938 1594659412.2227
MEM 25156.460938 1594659412.3233
MEM 25156.460938 1594659412.4239
MEM 25156.460938 1594659412.5244
MEM 25156.460938 1594659412.6250
MEM 25156.460938 1594659412.7256
MEM 25156.460938 1594659412.8261
MEM 25156.460938 1594659412.9268
MEM 25156.460938 1594659413.0273
MEM 25156.460938 1594659413.1279
MEM 25156.460938 1594659413.2285
MEM 25156.460938 1594659413.3291
MEM 25156.460938 1594659413.4298
MEM 25156.460938 1594659413.5303
MEM 25156.460938 1594659413.6309
MEM 25156.460938 1594659413.7314
MEM 25156.460938 1594659413.8320
MEM 25156.460938 1594659413.9326
MEM 25156.460938 1594659414.0332
MEM 25156.460938 1594659414.1337
MEM 25156.460938 1594659414.2343
MEM 25156.460938 1594659414.3348
MEM 25156.460938 1594659414.4354
MEM 25156.460938 1594659414.5360
MEM 25156.460938 1594659414.6366
MEM 25156.460938 1594659414.7371
MEM 25156.460938 1594659414.8377
MEM 25156.460938 1594659414.9383
MEM 25156.460938 1594659415.0388
MEM 25156.460938 1594659415.1394
MEM 25156.460938 1594659415.2399
MEM 25156.460938 1594659415.3405
MEM 25156.460938 1594659415.4411
MEM 25156.460938 1594659415.5416
MEM 25156.460938 1594659415.6422
MEM 25156.460938 1594659415.7427
MEM 25156.460938 1594659415.8433
MEM 25156.460938 1594659415.9439
MEM 25156.460938 1594659416.0444
MEM 25156.460938 1594659416.1450
MEM 25156.460938 1594659416.2456
MEM 25156.460938 1594659416.3462
MEM 25156.460938 1594659416.4468
MEM 25156.460938 1594659416.5473
MEM 25156.460938 1594659416.6479
MEM 25156.460938 1594659416.7485
MEM 25156.460938 1594659416.8490
MEM 25156.460938 1594659416.9496
MEM 25156.460938 1594659417.0502
MEM 25156.460938 1594659417.1508
MEM 25156.460938 1594659417.2515
MEM 25156.460938 1594659417.3520
MEM 25156.460938 1594659417.4526
MEM 25156.460938 1594659417.5532
MEM 25156.460938 1594659417.6538
MEM 25156.460938 1594659417.7543
MEM 25156.460938 1594659417.8549
MEM 25156.460938 1594659417.9554
MEM 25156.460938 1594659418.0560
MEM 25156.460938 1594659418.1566
MEM 25156.460938 1594659418.2572
MEM 25156.460938 1594659418.3578
MEM 25156.460938 1594659418.4584
MEM 25156.460938 1594659418.5589
MEM 25156.460938 1594659418.6595
MEM 25156.460938 1594659418.7601
MEM 25156.460938 1594659418.8607
MEM 25156.460938 1594659418.9613
MEM 25156.460938 1594659419.0618
MEM 25156.460938 1594659419.1624
MEM 25156.460938 1594659419.2630
MEM 25156.460938 1594659419.3635
MEM 25156.460938 1594659419.4641
MEM 25156.460938 1594659419.5647
MEM 25156.460938 1594659419.6652
MEM 25156.460938 1594659419.7657
MEM 25156.460938 1594659419.8663
MEM 25156.460938 1594659419.9669
MEM 25156.460938 1594659420.0675
MEM 25156.460938 1594659420.1680
MEM 25156.460938 1594659420.2686
MEM 25156.460938 1594659420.3691
MEM 25156.460938 1594659420.4697
MEM 25156.460938 1594659420.5703
MEM 25156.460938 1594659420.6709
MEM 25156.460938 1594659420.7714
MEM 25156.460938 1594659420.8720
MEM 25156.460938 1594659420.9726
MEM 25156.460938 1594659421.0732
MEM 25156.460938 1594659421.1738
MEM 25156.460938 1594659421.2743
MEM 25156.460938 1594659421.3748
MEM 25156.460938 1594659421.4754
MEM 25156.460938 1594659421.5760
MEM 25156.460938 1594659421.6767
MEM 25156.460938 1594659421.7773
MEM 25156.460938 1594659421.8779
MEM 25156.460938 1594659421.9784
MEM 25156.460938 1594659422.0790
MEM 25156.460938 1594659422.1796
MEM 25156.460938 1594659422.2802
MEM 25156.460938 1594659422.3807
MEM 25156.460938 1594659422.4813
MEM 25156.460938 1594659422.5819
MEM 25156.460938 1594659422.6824
MEM 25156.460938 1594659422.7830
MEM 25156.460938 1594659422.8836
MEM 25156.460938 1594659422.9841
MEM 25156.460938 1594659423.0847
MEM 25156.460938 1594659423.1853
MEM 25156.460938 1594659423.2858
MEM 25156.460938 1594659423.3864
MEM 25156.460938 1594659423.4870
MEM 25156.460938 1594659423.5876
MEM 25156.460938 1594659423.6881
MEM 25156.460938 1594659423.7887
MEM 25156.460938 1594659423.8892
MEM 25156.460938 1594659423.9898
MEM 25156.460938 1594659424.0904
MEM 25156.460938 1594659424.1910
MEM 25156.460938 1594659424.2915
MEM 25156.460938 1594659424.3921
MEM 25156.460938 1594659424.4926
MEM 25156.460938 1594659424.5933
MEM 25156.460938 1594659424.6939
MEM 25156.460938 1594659424.7944
MEM 25156.460938 1594659424.8950
MEM 25157.445312 1594659424.9955
MEM 25157.445312 1594659425.0961
MEM 25157.445312 1594659425.1967
MEM 25157.445312 1594659425.2972
MEM 25157.445312 1594659425.3978
MEM 25157.445312 1594659425.4984
MEM 25157.445312 1594659425.5989
MEM 25157.445312 1594659425.6996
MEM 25157.445312 1594659425.8002
MEM 25157.445312 1594659425.9007
MEM 25157.445312 1594659426.0013
MEM 25157.445312 1594659426.1018
MEM 25157.445312 1594659426.2024
MEM 25157.445312 1594659426.3030
MEM 25157.445312 1594659426.4036
MEM 25157.445312 1594659426.5042
MEM 25157.445312 1594659426.6047
MEM 25157.445312 1594659426.7053
MEM 25157.445312 1594659426.8059
MEM 25157.445312 1594659426.9066
MEM 25157.445312 1594659427.0072
MEM 25157.445312 1594659427.1077
MEM 25157.445312 1594659427.2083
MEM 25157.445312 1594659427.3088
MEM 25157.445312 1594659427.4094
MEM 25157.445312 1594659427.5099
MEM 25157.445312 1594659427.6105
MEM 25157.445312 1594659427.7111
MEM 25157.445312 1594659427.8116
MEM 25157.445312 1594659427.9122
MEM 25157.445312 1594659428.0128
MEM 25157.445312 1594659428.1134
MEM 25157.445312 1594659428.2139
MEM 25157.445312 1594659428.3145
MEM 25157.445312 1594659428.4150
MEM 25157.445312 1594659428.5156
MEM 25157.445312 1594659428.6164
MEM 25157.445312 1594659428.7170
MEM 25157.445312 1594659428.8175
MEM 25157.445312 1594659428.9180
MEM 25157.445312 1594659429.0186
MEM 25157.445312 1594659429.1192
MEM 25157.445312 1594659429.2198
MEM 25157.445312 1594659429.3203
MEM 25157.445312 1594659429.4209
MEM 25157.445312 1594659429.5215
MEM 25157.445312 1594659429.6220
MEM 25157.445312 1594659429.7226
MEM 25157.445312 1594659429.8232
MEM 25157.445312 1594659429.9237
MEM 25157.445312 1594659430.0243
MEM 25157.445312 1594659430.1248
MEM 25157.445312 1594659430.2254
MEM 25157.445312 1594659430.3260
MEM 25157.445312 1594659430.4265
MEM 25157.445312 1594659430.5271
MEM 25157.445312 1594659430.6277
MEM 25157.445312 1594659430.7282
MEM 25157.445312 1594659430.8288
MEM 25157.445312 1594659430.9294
MEM 25157.445312 1594659431.0299
MEM 25157.445312 1594659431.1305
MEM 25157.445312 1594659431.2311
MEM 25157.445312 1594659431.3316
MEM 25157.445312 1594659431.4322
MEM 25157.445312 1594659431.5328
MEM 25157.445312 1594659431.6333
MEM 25157.445312 1594659431.7339
MEM 25157.445312 1594659431.8345
MEM 25157.445312 1594659431.9351
MEM 25157.445312 1594659432.0356
MEM 25157.445312 1594659432.1362
MEM 25157.445312 1594659432.2368
MEM 25157.445312 1594659432.3374
MEM 25157.445312 1594659432.4379
MEM 25157.445312 1594659432.5385
MEM 25157.445312 1594659432.6391
MEM 25157.445312 1594659432.7397
MEM 25157.445312 1594659432.8402
MEM 25157.445312 1594659432.9408
MEM 25157.445312 1594659433.0414
MEM 25157.445312 1594659433.1419
MEM 25157.445312 1594659433.2425
MEM 25157.445312 1594659433.3431
